,model,lookback,n1,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
141,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",8,128,0.1,0.0,0.01,0.95,0.950125,0.049875,2.4723138965308666,2.948725,117949,2051,20,741.3016129032258,20.434804,TitForTat
142,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",8,128,0.2,0.0,0.001,0.95,0.898625,0.101375,2.3978233452028475,2.889425,115577,4423,25,705.6032258064516,19.210414999999998,TitForTat
143,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",8,128,0.2,0.0,0.01,0.95,0.899925,0.100075,2.4367349913485348,2.891725,115669,4331,25,693.0467741935483,19.104934000000007,TitForTat
144,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",10,4,0.05,0.0,0.001,0.95,0.73645,0.26355,0.565458291940042,2.626025,105041,14959,25,666.8532258064516,16.726447999999994,TitForTat
145,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",10,4,0.05,0.0,0.01,0.95,0.97505,0.02495,1.4460751711039832,2.9749,118996,1004,22,716.0112903225806,17.933472000000002,TitForTat
146,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",10,4,0.1,0.0,0.001,0.95,0.593275,0.406725,0.4488557107405083,2.2559,90236,29764,22,719.7306451612903,18.614771000000005,TitForTat
147,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",10,4,0.1,0.0,0.01,0.95,0.050625,0.949375,0.2518845064238816,1.16735,46694,73306,26,479.9596774193548,21.015244000000003,TitForTat
148,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",10,4,0.2,0.0,0.001,0.95,0.8996,0.1004,2.3980092021104387,2.891525,115661,4339,16,741.9370967741935,18.573482,TitForTat
149,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",10,4,0.2,0.0,0.01,0.95,0.897775,0.102225,2.3961872731139344,2.888075,115523,4477,18,734.9612903225807,17.975866999999997,TitForTat
150,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",10,8,0.05,0.0,0.001,0.95,0.02575,0.97425,0.47578472645949516,1.0955,43820,76180,31,434.0548387096774,20.075992,TitForTat
151,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",10,8,0.05,0.0,0.01,0.95,0.801325,0.198675,0.2126229819666328,2.65205,106082,13918,19,733.8274193548388,18.743201000000006,TitForTat
152,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",10,8,0.1,0.0,0.001,0.95,0.3677,0.6323,0.5423773590730411,1.9798,79192,40808,26,472.7193548387097,18.341758,TitForTat
153,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",10,8,0.1,0.0,0.01,0.95,0.949375,0.050625,2.4723895982682706,2.948175,117927,2073,25,690.0016129032258,17.49243299999999,TitForTat
154,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",10,8,0.2,0.0,0.001,0.95,0.46495,0.53505,1.849432133679874,2.32105,92842,27158,25,565.6774193548387,18.910757000000004,TitForTat
155,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",10,8,0.2,0.0,0.01,0.95,0.901275,0.098725,2.437926344303842,2.893225,115729,4271,18,739.7564516129032,17.922287999999998,TitForTat
156,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",10,16,0.05,0.0,0.001,0.95,0.86615,0.13385,0.34997371281865014,2.78305,111322,8678,25,687.9354838709677,17.67365500000001,TitForTat
157,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",10,16,0.05,0.0,0.01,0.95,0.974325,0.025675,1.4627314960411975,2.97415,118966,1034,8,783.9048387096774,19.902163,TitForTat
158,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",10,16,0.1,0.0,0.001,0.95,0.4561,0.5439,0.5228083043295155,2.148425,85937,34063,24,712.1370967741935,17.320284,TitForTat
159,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",10,16,0.1,0.0,0.01,0.95,0.7763,0.2237,0.21622669181100426,2.622325,104893,15107,25,628.4596774193549,17.253382000000013,TitForTat
160,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",10,16,0.2,0.0,0.001,0.95,0.4486,0.5514,0.37502285898198895,2.1182,84728,35272,23,710.1241935483871,17.695903999999995,TitForTat
161,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",10,16,0.2,0.0,0.01,0.95,0.897475,0.102525,2.4342000191931263,2.888575,115543,4457,25,701.1596774193548,17.93679,TitForTat
162,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",10,32,0.05,0.0,0.001,0.95,0.7749,0.2251,0.40462651546535205,2.688125,107525,12475,24,689.8935483870968,16.744473000000003,TitForTat
163,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",10,32,0.05,0.0,0.01,0.95,0.928775,0.071225,0.17667056264370276,2.897725,115909,4091,17,733.4209677419354,29.922060000000002,TitForTat
164,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",10,32,0.1,0.0,0.001,0.95,0.482,0.518,0.8735245235538059,2.143175,85727,34273,21,743.1193548387097,19.498493999999997,TitForTat
165,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",10,32,0.1,0.0,0.01,0.95,0.8738,0.1262,0.24195048142778278,2.81875,112750,7250,25,686.5806451612904,18.008493999999995,TitForTat
166,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",10,32,0.2,0.0,0.001,0.95,0.568125,0.431875,2.029559568454119,2.503175,100127,19873,25,586.5983870967742,18.951622000000004,TitForTat
167,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",10,32,0.2,0.0,0.01,0.95,0.90185,0.09815,2.404817352527276,2.893725,115749,4251,24,700.5096774193548,20.990191000000006,TitForTat
168,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",10,64,0.05,0.0,0.001,0.95,0.975175,0.024825,2.486639887091273,2.974625,118985,1015,23,708.3532258064516,19.646170000000012,TitForTat
169,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",10,64,0.05,0.0,0.01,0.95,0.970725,0.029275,2.474835867290914,2.965075,118603,1397,24,715.0241935483871,19.546485999999994,TitForTat
170,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",10,64,0.1,0.0,0.001,0.95,0.710025,0.289975,0.25905771907241076,2.53445,101378,18622,25,690.2370967741936,18.558328000000003,TitForTat
171,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",10,64,0.1,0.0,0.01,0.95,0.868725,0.131275,0.4163148624897709,2.818675,112747,7253,20,732.5451612903225,19.781320999999995,TitForTat
172,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",10,64,0.2,0.0,0.001,0.95,0.89925,0.10075,2.436346008186048,2.8911,115644,4356,24,712.9129032258064,22.422040000000003,TitForTat
173,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",10,64,0.2,0.0,0.01,0.95,0.898325,0.101675,2.433934871777403,2.888625,115545,4455,22,717.7112903225807,19.765143,TitForTat
174,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",10,128,0.05,0.0,0.001,0.95,0.973425,0.026575,2.4861456214678475,2.973175,118927,1073,24,707.7838709677419,19.673389000000004,TitForTat
175,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",10,128,0.05,0.0,0.01,0.95,0.974825,0.025175,2.487117733499408,2.974875,118995,1005,19,728.5145161290322,20.066339000000003,TitForTat
176,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",10,128,0.1,0.0,0.001,0.95,0.484825,0.515175,1.9233862615108148,2.413325,96533,23467,26,513.6225806451613,20.604898,TitForTat
177,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",10,128,0.1,0.0,0.01,0.95,0.950725,0.049275,2.4724733688593608,2.949,117960,2040,24,703.7822580645161,19.447994,TitForTat
178,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",10,128,0.2,0.0,0.001,0.95,0.9019,0.0981,2.4374445235824687,2.893575,115743,4257,25,641.5112903225806,21.152753,TitForTat
179,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=20, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",10,128,0.2,0.0,0.01,0.95,0.900925,0.099075,2.4369809576595203,2.8926,115704,4296,25,680.9274193548387,19.78158399999999,TitForTat
